App_ID,SPDI_Category,SPDI_Records_Exposed,Primary_Vulnerability,Rule_8_ISO27001_Audited,Rule_8_Encryption_Active,Rule_5_Explicit_Consent,Rule_5_Grievance_Mechanism,BCP_IR_Plan_Tested
APP_NLIU_0302,Rule_3_iii_v_Health_Medical_Records,134909,SQL_Injection,1,1,1,1,1
APP_NLIU_0303,Rule_3_iii_v_Health_Medical_Records,1486615,None,1,1,1,1,1
APP_NLIU_0304,Rule_3_iii_v_Health_Medical_Records,454058,None,0,0,1,1,1
APP_NLIU_0305,Rule_3_iii_v_Health_Medical_Records,145688,XSS,0,0,1,1,1
APP_NLIU_0306,Multi_Category_SPDI,1129552,XSS,1,1,1,1,0
APP_NLIU_0307,Rule_3_iii_v_Health_Medical_Records,1811072,XSS,1,1,1,0,1
APP_NLIU_0308,Rule_3_ii_Financial_Data,1233386,CSRF,0,1,0,0,1
APP_NLIU_0309,Rule_3_vi_Biometric_Information,1328827,None,1,1,1,1,1
APP_NLIU_0310,Rule_3_ii_Financial_Data,1770340,None,1,0,1,1,0
APP_NLIU_0311,Rule_3_ii_Financial_Data,1672046,CSRF,1,1,1,1,1
APP_NLIU_0312,Rule_3_i_Passwords,1821017,Exception_Handling_Failure,1,0,1,1,1
APP_NLIU_0313,Rule_3_i_Passwords,883219,None,1,0,1,0,1
APP_NLIU_0314,Multi_Category_SPDI,1855962,None,0,1,1,1,0
APP_NLIU_0315,Rule_3_vi_Biometric_Information,284087,XSS,0,1,0,1,1
APP_NLIU_0316,Rule_3_iii_v_Health_Medical_Records,1094301,XSS,1,1,0,1,1
APP_NLIU_0317,Rule_3_ii_Financial_Data,1885442,CSRF,1,1,1,1,0
APP_NLIU_0318,Rule_3_i_Passwords,1925759,None,1,1,1,1,1
APP_NLIU_0319,Rule_3_i_Passwords,539398,SQL_Injection,0,0,1,1,1
APP_NLIU_0320,Rule_3_ii_Financial_Data,503864,XSS,1,1,0,0,1
APP_NLIU_0321,Rule_3_iii_v_Health_Medical_Records,1332182,CSRF,0,1,1,0,1
APP_NLIU_0322,Rule_3_iii_v_Health_Medical_Records,1394952,CSRF,0,1,0,0,1
APP_NLIU_0323,Rule_3_iii_v_Health_Medical_Records,714441,XSS,0,1,0,1,0
APP_NLIU_0324,Rule_3_ii_Financial_Data,451015,None,1,1,1,1,1
APP_NLIU_0325,Multi_Category_SPDI,595855,SQL_Injection,0,1,1,1,1
APP_NLIU_0326,Rule_3_iii_v_Health_Medical_Records,487517,XSS,0,1,0,1,0
APP_NLIU_0327,Rule_3_iii_v_Health_Medical_Records,1760160,SQL_Injection,1,1,1,1,0
APP_NLIU_0328,Rule_3_iii_v_Health_Medical_Records,1443145,SSRF,1,0,0,1,0
APP_NLIU_0329,Rule_3_ii_Financial_Data,847495,XSS,1,1,0,1,1
APP_NLIU_0330,Rule_3_ii_Financial_Data,1166970,XSS,1,0,1,1,1
APP_NLIU_0331,Rule_3_ii_Financial_Data,1895248,CSRF,1,0,1,1,1
APP_NLIU_0332,Rule_3_vi_Biometric_Information,1921360,CSRF,0,0,1,1,1
APP_NLIU_0333,Rule_3_i_Passwords,153940,SQL_Injection,0,0,0,1,1
APP_NLIU_0334,Rule_3_i_Passwords,998477,CSRF,1,1,0,1,1
APP_NLIU_0335,Rule_3_i_Passwords,348133,None,0,1,1,1,0
APP_NLIU_0336,Rule_3_i_Passwords,1075798,None,1,0,1,1,1
APP_NLIU_0337,Multi_Category_SPDI,84794,CSRF,1,0,1,1,1
APP_NLIU_0338,Rule_3_iii_v_Health_Medical_Records,1641788,XSS,1,1,1,1,1
APP_NLIU_0339,Rule_3_ii_Financial_Data,629142,None,1,0,0,1,1
APP_NLIU_0340,Rule_3_i_Passwords,1918521,SQL_Injection,1,1,1,1,1
APP_NLIU_0341,Rule_3_ii_Financial_Data,789326,None,0,0,0,1,0
APP_NLIU_0342,Rule_3_ii_Financial_Data,846081,None,1,0,1,1,0
APP_NLIU_0343,Rule_3_i_Passwords,370130,SQL_Injection,0,1,1,1,1
APP_NLIU_0344,Rule_3_ii_Financial_Data,773103,SSRF,1,1,1,1,0
APP_NLIU_0345,Rule_3_ii_Financial_Data,875181,None,1,1,1,1,0
APP_NLIU_0346,Rule_3_iii_v_Health_Medical_Records,238127,XSS,0,0,1,1,0
APP_NLIU_0347,Rule_3_iii_v_Health_Medical_Records,509434,SQL_Injection,1,1,1,1,0
APP_NLIU_0348,Rule_3_i_Passwords,1194871,CSRF,0,1,1,1,1
APP_NLIU_0349,Rule_3_ii_Financial_Data,1232814,XSS,0,0,0,1,1
APP_NLIU_0350,Rule_3_iii_v_Health_Medical_Records,44369,Exception_Handling_Failure,1,0,1,1,1
APP_NLIU_0351,Rule_3_iii_v_Health_Medical_Records,877811,None,0,0,1,1,1
APP_NLIU_0352,Multi_Category_SPDI,1909400,None,0,1,1,1,0
APP_NLIU_0353,Rule_3_iii_v_Health_Medical_Records,1852669,CSRF,1,0,0,1,0
APP_NLIU_0354,Rule_3_i_Passwords,1724527,XSS,1,1,1,1,1
APP_NLIU_0355,Rule_3_i_Passwords,338862,XSS,0,0,1,1,0
APP_NLIU_0356,Rule_3_iii_v_Health_Medical_Records,715595,XSS,1,0,0,1,0
APP_NLIU_0357,Rule_3_i_Passwords,275114,SSRF,1,0,1,1,1
APP_NLIU_0358,Rule_3_iii_v_Health_Medical_Records,52922,None,0,1,1,1,0
APP_NLIU_0359,Multi_Category_SPDI,1547190,None,0,0,0,1,0
APP_NLIU_0360,Rule_3_iii_v_Health_Medical_Records,822187,XSS,1,1,1,1,0
APP_NLIU_0361,Rule_3_ii_Financial_Data,1032903,Exception_Handling_Failure,1,1,1,1,1
APP_NLIU_0362,Rule_3_iii_v_Health_Medical_Records,650214,SSRF,1,1,0,1,1
APP_NLIU_0363,Rule_3_ii_Financial_Data,24416,XSS,0,1,1,1,0
APP_NLIU_0364,Rule_3_iii_v_Health_Medical_Records,18672,Exception_Handling_Failure,1,1,1,1,1
APP_NLIU_0365,Multi_Category_SPDI,481684,XSS,1,1,1,1,1
APP_NLIU_0366,Rule_3_ii_Financial_Data,133145,None,0,1,0,1,1
APP_NLIU_0367,Multi_Category_SPDI,707356,Exception_Handling_Failure,0,0,1,1,0
APP_NLIU_0368,Multi_Category_SPDI,1914103,CSRF,1,0,1,1,0
APP_NLIU_0369,Rule_3_i_Passwords,5064,None,1,1,0,1,0
APP_NLIU_0370,Rule_3_i_Passwords,73835,SSRF,1,1,0,1,1
APP_NLIU_0371,Rule_3_i_Passwords,1255033,CSRF,1,1,1,1,1
APP_NLIU_0372,Rule_3_i_Passwords,1976719,CSRF,1,0,1,1,0
APP_NLIU_0373,Rule_3_i_Passwords,1301371,XSS,1,1,1,0,1
APP_NLIU_0374,Rule_3_iii_v_Health_Medical_Records,1457847,None,0,1,1,0,1
APP_NLIU_0375,Rule_3_i_Passwords,354738,XSS,0,1,1,0,1
APP_NLIU_0376,Rule_3_ii_Financial_Data,646204,None,1,1,1,1,1
APP_NLIU_0377,Rule_3_vi_Biometric_Information,1960316,XSS,1,1,1,1,1
APP_NLIU_0378,Rule_3_i_Passwords,1922524,CSRF,1,0,0,1,1
APP_NLIU_0379,Rule_3_vi_Biometric_Information,856098,None,1,1,1,1,0
APP_NLIU_0380,Rule_3_ii_Financial_Data,1248922,SSRF,1,1,1,1,0
APP_NLIU_0381,Rule_3_i_Passwords,909726,SSRF,0,1,0,1,1
APP_NLIU_0382,Rule_3_iii_v_Health_Medical_Records,1326586,XSS,1,1,1,0,0
APP_NLIU_0383,Rule_3_iii_v_Health_Medical_Records,1057465,CSRF,1,1,1,1,0
APP_NLIU_0384,Multi_Category_SPDI,1171770,SQL_Injection,0,0,1,1,1
APP_NLIU_0385,Rule_3_iii_v_Health_Medical_Records,1178290,Exception_Handling_Failure,0,0,1,1,1
APP_NLIU_0386,Rule_3_vi_Biometric_Information,970730,XSS,1,1,1,0,1
APP_NLIU_0387,Rule_3_ii_Financial_Data,1609199,XSS,1,1,0,0,1
APP_NLIU_0388,Rule_3_i_Passwords,1104123,None,0,0,1,1,0
APP_NLIU_0389,Rule_3_vi_Biometric_Information,162234,XSS,0,1,0,1,1
APP_NLIU_0390,Rule_3_vi_Biometric_Information,749809,None,1,1,0,1,1
APP_NLIU_0391,Multi_Category_SPDI,685047,SQL_Injection,1,0,0,1,1
APP_NLIU_0392,Rule_3_ii_Financial_Data,1938764,XSS,1,0,1,1,1
APP_NLIU_0393,Rule_3_ii_Financial_Data,278139,None,1,0,0,1,1
APP_NLIU_0394,Rule_3_vi_Biometric_Information,454704,XSS,1,1,1,1,0
APP_NLIU_0395,Rule_3_ii_Financial_Data,1056207,None,0,1,0,1,0
APP_NLIU_0396,Multi_Category_SPDI,142039,CSRF,1,1,1,0,0
APP_NLIU_0397,Multi_Category_SPDI,879726,SQL_Injection,0,1,1,1,1
APP_NLIU_0398,Rule_3_ii_Financial_Data,1402998,XSS,1,1,1,1,1
APP_NLIU_0399,Rule_3_vi_Biometric_Information,593759,CSRF,0,1,1,1,1
APP_NLIU_0400,Rule_3_vi_Biometric_Information,304260,None,1,1,1,0,0
APP_NLIU_0401,Rule_3_i_Passwords,1932124,SSRF,0,1,1,1,0
APP_NLIU_0402,Multi_Category_SPDI,1481019,None,1,0,1,1,1
APP_NLIU_0403,Rule_3_iii_v_Health_Medical_Records,1710878,None,0,1,1,1,1
APP_NLIU_0404,Rule_3_vi_Biometric_Information,576952,SSRF,0,1,0,1,1
APP_NLIU_0405,Rule_3_ii_Financial_Data,688429,CSRF,0,0,1,1,1
APP_NLIU_0406,Multi_Category_SPDI,1140918,None,1,1,1,1,1
APP_NLIU_0407,Rule_3_ii_Financial_Data,19407,None,1,1,1,1,1
APP_NLIU_0408,Rule_3_i_Passwords,1167502,XSS,1,1,1,1,0
APP_NLIU_0409,Multi_Category_SPDI,326345,CSRF,1,1,1,0,0
APP_NLIU_0410,Rule_3_i_Passwords,871525,XSS,1,0,1,1,0
APP_NLIU_0411,Rule_3_ii_Financial_Data,452564,Exception_Handling_Failure,1,1,0,1,0
APP_NLIU_0412,Multi_Category_SPDI,1790917,CSRF,1,1,1,0,0
APP_NLIU_0413,Multi_Category_SPDI,1595742,None,1,1,1,1,1
APP_NLIU_0414,Rule_3_iii_v_Health_Medical_Records,88100,SQL_Injection,0,1,0,1,0
APP_NLIU_0415,Rule_3_iii_v_Health_Medical_Records,1918637,SQL_Injection,1,1,0,1,0
APP_NLIU_0416,Rule_3_ii_Financial_Data,1502212,CSRF,0,0,1,1,1
APP_NLIU_0417,Rule_3_ii_Financial_Data,499308,CSRF,1,1,1,1,0
APP_NLIU_0418,Rule_3_ii_Financial_Data,1276635,CSRF,0,1,1,1,0
APP_NLIU_0419,Rule_3_iii_v_Health_Medical_Records,1621032,XSS,1,1,1,1,1
APP_NLIU_0420,Rule_3_vi_Biometric_Information,1303972,CSRF,0,1,1,1,0
APP_NLIU_0421,Rule_3_vi_Biometric_Information,1828345,SSRF,1,1,0,1,0
APP_NLIU_0422,Rule_3_vi_Biometric_Information,322006,CSRF,1,1,0,0,0
APP_NLIU_0423,Rule_3_i_Passwords,1012126,None,0,0,1,1,1
APP_NLIU_0424,Rule_3_ii_Financial_Data,1004529,XSS,0,1,0,1,1
APP_NLIU_0425,Rule_3_i_Passwords,33004,XSS,1,1,1,0,0
APP_NLIU_0426,Rule_3_iii_v_Health_Medical_Records,811903,XSS,1,0,1,1,1
APP_NLIU_0427,Rule_3_ii_Financial_Data,529252,None,1,0,1,0,0
APP_NLIU_0428,Multi_Category_SPDI,621108,SSRF,0,1,1,1,1
APP_NLIU_0429,Rule_3_ii_Financial_Data,1244815,Exception_Handling_Failure,1,1,1,1,1
APP_NLIU_0430,Rule_3_i_Passwords,1680093,None,1,0,1,0,0
APP_NLIU_0431,Rule_3_i_Passwords,482044,Exception_Handling_Failure,0,0,0,1,1
APP_NLIU_0432,Rule_3_vi_Biometric_Information,856740,SQL_Injection,0,0,1,1,1
APP_NLIU_0433,Rule_3_iii_v_Health_Medical_Records,1399689,Exception_Handling_Failure,1,0,1,0,1
APP_NLIU_0434,Rule_3_i_Passwords,1068144,SQL_Injection,1,1,0,1,1
APP_NLIU_0435,Rule_3_i_Passwords,1033464,XSS,0,1,1,1,1
APP_NLIU_0436,Rule_3_iii_v_Health_Medical_Records,1587330,None,1,1,1,1,1
APP_NLIU_0437,Rule_3_i_Passwords,1275705,SSRF,0,1,0,1,1
APP_NLIU_0438,Rule_3_vi_Biometric_Information,1635188,None,1,1,1,1,1
APP_NLIU_0439,Rule_3_iii_v_Health_Medical_Records,893640,SQL_Injection,1,1,0,0,0
APP_NLIU_0440,Rule_3_i_Passwords,151539,None,0,1,1,1,1
APP_NLIU_0441,Rule_3_i_Passwords,1020059,XSS,1,1,1,1,1
APP_NLIU_0442,Multi_Category_SPDI,1653819,SSRF,1,1,0,1,1
APP_NLIU_0443,Rule_3_ii_Financial_Data,152748,SQL_Injection,1,1,0,1,0
APP_NLIU_0444,Rule_3_ii_Financial_Data,1148367,None,0,1,1,1,0
APP_NLIU_0445,Rule_3_vi_Biometric_Information,691874,SQL_Injection,0,0,1,1,1
APP_NLIU_0446,Multi_Category_SPDI,900150,SSRF,1,0,1,1,1
APP_NLIU_0447,Multi_Category_SPDI,551938,CSRF,0,1,1,1,1
APP_NLIU_0448,Rule_3_vi_Biometric_Information,355434,Exception_Handling_Failure,1,1,1,1,1
APP_NLIU_0449,Rule_3_ii_Financial_Data,1131277,XSS,0,1,0,1,1
APP_NLIU_0450,Rule_3_i_Passwords,1850691,SQL_Injection,1,1,1,1,0
APP_NLIU_0451,Rule_3_vi_Biometric_Information,234164,CSRF,0,0,1,1,0
APP_NLIU_0452,Rule_3_iii_v_Health_Medical_Records,1506611,SSRF,1,1,1,1,1
APP_NLIU_0453,Rule_3_ii_Financial_Data,610266,SSRF,1,1,0,1,1
APP_NLIU_0454,Multi_Category_SPDI,1582724,XSS,0,0,1,1,1
APP_NLIU_0455,Rule_3_i_Passwords,664089,None,1,1,1,1,1
APP_NLIU_0456,Rule_3_ii_Financial_Data,560639,SSRF,1,1,0,0,1
APP_NLIU_0457,Rule_3_i_Passwords,1559496,CSRF,0,1,1,1,1
APP_NLIU_0458,Rule_3_ii_Financial_Data,1378464,CSRF,1,1,1,1,1
APP_NLIU_0459,Rule_3_i_Passwords,684706,None,1,1,0,0,0
APP_NLIU_0460,Rule_3_i_Passwords,911630,None,0,1,1,1,0
APP_NLIU_0461,Rule_3_i_Passwords,865587,None,0,1,1,0,1
APP_NLIU_0462,Rule_3_iii_v_Health_Medical_Records,1175025,SSRF,1,1,0,0,0
APP_NLIU_0463,Rule_3_iii_v_Health_Medical_Records,605988,SQL_Injection,1,1,1,1,1
APP_NLIU_0464,Rule_3_iii_v_Health_Medical_Records,764774,CSRF,1,1,0,1,0
APP_NLIU_0465,Multi_Category_SPDI,1846963,CSRF,0,1,1,1,1
APP_NLIU_0466,Rule_3_ii_Financial_Data,1311147,XSS,1,1,0,0,1
APP_NLIU_0467,Rule_3_ii_Financial_Data,468506,None,0,1,1,0,0
APP_NLIU_0468,Multi_Category_SPDI,442509,None,1,1,1,1,1
APP_NLIU_0469,Rule_3_ii_Financial_Data,721696,None,0,1,1,1,1
APP_NLIU_0470,Multi_Category_SPDI,813094,CSRF,1,1,0,0,1
APP_NLIU_0471,Rule_3_i_Passwords,1584272,Exception_Handling_Failure,1,0,1,1,0
APP_NLIU_0472,Multi_Category_SPDI,1749339,CSRF,1,1,1,1,1
APP_NLIU_0473,Rule_3_i_Passwords,268369,SQL_Injection,1,1,1,1,1
APP_NLIU_0474,Multi_Category_SPDI,934700,None,1,1,0,1,1
APP_NLIU_0475,Rule_3_iii_v_Health_Medical_Records,468002,SQL_Injection,1,1,0,0,1
APP_NLIU_0476,Multi_Category_SPDI,1200020,XSS,1,1,1,1,1
APP_NLIU_0477,Rule_3_i_Passwords,786608,CSRF,0,1,0,1,0
APP_NLIU_0478,Rule_3_iii_v_Health_Medical_Records,1595143,Exception_Handling_Failure,1,1,0,1,0
APP_NLIU_0479,Multi_Category_SPDI,1163977,None,1,0,1,1,1
APP_NLIU_0480,Rule_3_iii_v_Health_Medical_Records,1280377,CSRF,0,0,1,1,1
APP_NLIU_0481,Rule_3_iii_v_Health_Medical_Records,776668,None,0,1,1,1,0
APP_NLIU_0482,Rule_3_iii_v_Health_Medical_Records,1557151,CSRF,0,0,0,0,1
APP_NLIU_0483,Rule_3_ii_Financial_Data,1932412,XSS,0,1,1,1,1
APP_NLIU_0484,Rule_3_iii_v_Health_Medical_Records,174259,None,1,1,1,1,0
APP_NLIU_0485,Rule_3_iii_v_Health_Medical_Records,252145,Exception_Handling_Failure,1,1,1,0,0
APP_NLIU_0486,Multi_Category_SPDI,315625,None,1,1,0,1,1
APP_NLIU_0487,Rule_3_i_Passwords,688835,SSRF,0,1,1,1,0
APP_NLIU_0488,Rule_3_ii_Financial_Data,1098128,Exception_Handling_Failure,1,1,1,1,0
APP_NLIU_0489,Multi_Category_SPDI,204041,Exception_Handling_Failure,1,1,1,1,0
APP_NLIU_0490,Multi_Category_SPDI,1261182,None,1,0,1,0,1
APP_NLIU_0491,Rule_3_ii_Financial_Data,1808541,SSRF,0,1,1,0,1
APP_NLIU_0492,Rule_3_iii_v_Health_Medical_Records,791157,None,1,1,1,1,0
APP_NLIU_0493,Rule_3_ii_Financial_Data,1453650,XSS,1,0,0,1,0
APP_NLIU_0494,Rule_3_i_Passwords,734846,CSRF,1,1,1,1,0
APP_NLIU_0495,Rule_3_ii_Financial_Data,79474,XSS,1,1,1,1,0
APP_NLIU_0496,Rule_3_ii_Financial_Data,292312,CSRF,0,1,1,0,1
APP_NLIU_0497,Rule_3_iii_v_Health_Medical_Records,1609963,XSS,1,0,0,1,1
APP_NLIU_0498,Rule_3_i_Passwords,207252,None,1,1,1,0,1
APP_NLIU_0499,Multi_Category_SPDI,1818318,XSS,1,1,1,1,0
APP_NLIU_0500,Multi_Category_SPDI,1377175,Exception_Handling_Failure,1,1,1,0,1
APP_NLIU_0501,Rule_3_iii_v_Health_Medical_Records,583528,XSS,1,1,0,1,0
APP_NLIU_0502,Rule_3_iii_v_Health_Medical_Records,341940,SQL_Injection,1,1,1,1,1
APP_NLIU_0503,Rule_3_ii_Financial_Data,1894600,SSRF,0,0,1,0,1
APP_NLIU_0504,Rule_3_vi_Biometric_Information,1838610,XSS,0,1,1,1,0
APP_NLIU_0505,Rule_3_iii_v_Health_Medical_Records,1437901,CSRF,1,0,1,1,0
APP_NLIU_0506,Rule_3_i_Passwords,257051,SSRF,1,0,1,1,1
APP_NLIU_0507,Multi_Category_SPDI,1155187,XSS,1,0,1,1,0
APP_NLIU_0508,Rule_3_vi_Biometric_Information,1635910,CSRF,1,1,1,1,1
APP_NLIU_0509,Multi_Category_SPDI,1828332,CSRF,0,1,1,1,1
APP_NLIU_0510,Rule_3_iii_v_Health_Medical_Records,21488,XSS,1,0,0,1,0
APP_NLIU_0511,Rule_3_iii_v_Health_Medical_Records,1243489,SQL_Injection,1,1,1,1,1
APP_NLIU_0512,Rule_3_ii_Financial_Data,385665,None,0,0,0,1,1
APP_NLIU_0513,Multi_Category_SPDI,1971475,None,1,1,1,1,1
APP_NLIU_0514,Multi_Category_SPDI,713029,None,1,1,0,0,0
APP_NLIU_0515,Rule_3_i_Passwords,671205,SQL_Injection,1,1,1,0,1
APP_NLIU_0516,Rule_3_i_Passwords,1744995,None,1,1,1,1,0
APP_NLIU_0517,Rule_3_ii_Financial_Data,1071970,None,0,1,0,1,0
APP_NLIU_0518,Rule_3_vi_Biometric_Information,885425,None,1,1,1,1,0
APP_NLIU_0519,Multi_Category_SPDI,1230554,SQL_Injection,1,0,1,1,1
APP_NLIU_0520,Rule_3_i_Passwords,1112908,Exception_Handling_Failure,1,0,0,1,0
APP_NLIU_0521,Rule_3_iii_v_Health_Medical_Records,1221953,None,1,1,0,1,1
APP_NLIU_0522,Rule_3_ii_Financial_Data,1096204,XSS,0,1,1,1,1
APP_NLIU_0523,Multi_Category_SPDI,812784,Exception_Handling_Failure,1,1,1,0,1
APP_NLIU_0524,Rule_3_vi_Biometric_Information,1533474,XSS,0,0,1,1,1
APP_NLIU_0525,Rule_3_vi_Biometric_Information,874403,XSS,0,1,1,1,1
APP_NLIU_0526,Rule_3_ii_Financial_Data,1105569,SQL_Injection,1,0,1,1,1
APP_NLIU_0527,Rule_3_ii_Financial_Data,1224034,Exception_Handling_Failure,1,0,0,1,1
APP_NLIU_0528,Rule_3_ii_Financial_Data,894459,SQL_Injection,0,1,1,1,1
APP_NLIU_0529,Rule_3_i_Passwords,979128,XSS,1,1,1,1,0
APP_NLIU_0530,Multi_Category_SPDI,455281,CSRF,1,1,1,1,1
APP_NLIU_0531,Rule_3_vi_Biometric_Information,911644,XSS,0,1,1,1,1
APP_NLIU_0532,Multi_Category_SPDI,483720,SQL_Injection,1,1,1,0,1
APP_NLIU_0533,Multi_Category_SPDI,511357,Exception_Handling_Failure,0,0,0,1,1
APP_NLIU_0534,Rule_3_iii_v_Health_Medical_Records,1062115,None,1,1,1,1,1
APP_NLIU_0535,Rule_3_vi_Biometric_Information,137335,SSRF,1,1,1,0,1
APP_NLIU_0536,Multi_Category_SPDI,1460097,SQL_Injection,1,1,1,0,0
APP_NLIU_0537,Rule_3_vi_Biometric_Information,1893825,SQL_Injection,1,1,0,0,0
APP_NLIU_0538,Rule_3_ii_Financial_Data,946902,None,0,1,1,1,0
APP_NLIU_0539,Rule_3_ii_Financial_Data,1293886,XSS,1,1,1,1,1
APP_NLIU_0540,Rule_3_i_Passwords,1020120,XSS,1,0,0,1,0
APP_NLIU_0541,Multi_Category_SPDI,1260449,SQL_Injection,1,0,0,0,1
APP_NLIU_0542,Rule_3_iii_v_Health_Medical_Records,1364827,Exception_Handling_Failure,1,1,1,1,0
APP_NLIU_0543,Rule_3_ii_Financial_Data,954656,None,1,1,0,1,0
APP_NLIU_0544,Rule_3_iii_v_Health_Medical_Records,491476,None,1,1,1,1,1
APP_NLIU_0545,Rule_3_iii_v_Health_Medical_Records,953128,Exception_Handling_Failure,0,1,1,1,1
APP_NLIU_0546,Rule_3_ii_Financial_Data,920672,SQL_Injection,1,1,1,1,0
APP_NLIU_0547,Rule_3_i_Passwords,1415375,SQL_Injection,1,1,1,1,1
APP_NLIU_0548,Rule_3_iii_v_Health_Medical_Records,585420,SQL_Injection,1,1,1,1,0
APP_NLIU_0549,Rule_3_iii_v_Health_Medical_Records,1965709,CSRF,1,0,1,1,1
APP_NLIU_0550,Rule_3_vi_Biometric_Information,110494,SQL_Injection,0,1,1,0,0
APP_NLIU_0551,Rule_3_iii_v_Health_Medical_Records,1892987,CSRF,1,1,1,1,1
APP_NLIU_0552,Multi_Category_SPDI,1898021,CSRF,1,0,1,1,0
APP_NLIU_0553,Rule_3_iii_v_Health_Medical_Records,1279573,None,1,1,1,1,1
APP_NLIU_0554,Rule_3_iii_v_Health_Medical_Records,593085,Exception_Handling_Failure,1,1,1,1,0
APP_NLIU_0555,Multi_Category_SPDI,1105374,None,0,1,1,1,0
APP_NLIU_0556,Rule_3_ii_Financial_Data,1725586,None,0,1,1,1,0
APP_NLIU_0557,Rule_3_i_Passwords,1472806,SQL_Injection,1,0,1,1,1
APP_NLIU_0558,Rule_3_i_Passwords,1654285,None,1,1,1,1,1
APP_NLIU_0559,Rule_3_vi_Biometric_Information,1323154,CSRF,1,1,1,0,1
APP_NLIU_0560,Rule_3_iii_v_Health_Medical_Records,821460,Exception_Handling_Failure,1,0,1,1,1
APP_NLIU_0561,Rule_3_iii_v_Health_Medical_Records,1644422,CSRF,0,1,0,1,1
APP_NLIU_0562,Rule_3_ii_Financial_Data,1864339,None,1,0,1,1,1
APP_NLIU_0563,Rule_3_i_Passwords,72573,CSRF,1,1,1,1,1
APP_NLIU_0564,Rule_3_i_Passwords,658761,CSRF,1,1,0,1,1
APP_NLIU_0565,Rule_3_ii_Financial_Data,472508,None,0,1,1,1,1
APP_NLIU_0566,Rule_3_iii_v_Health_Medical_Records,1044970,SQL_Injection,0,1,0,0,0
APP_NLIU_0567,Rule_3_ii_Financial_Data,1230974,Exception_Handling_Failure,1,1,1,0,0
APP_NLIU_0568,Rule_3_ii_Financial_Data,350123,None,0,0,1,1,1
APP_NLIU_0569,Multi_Category_SPDI,1022232,None,1,1,0,1,1
APP_NLIU_0570,Rule_3_ii_Financial_Data,795555,None,1,0,0,1,0
APP_NLIU_0571,Rule_3_iii_v_Health_Medical_Records,283747,None,1,0,1,1,0
APP_NLIU_0572,Rule_3_vi_Biometric_Information,333085,SQL_Injection,0,1,0,1,1
APP_NLIU_0573,Rule_3_ii_Financial_Data,47597,None,0,1,0,1,1
APP_NLIU_0574,Rule_3_iii_v_Health_Medical_Records,1772174,Exception_Handling_Failure,1,1,0,1,0
APP_NLIU_0575,Multi_Category_SPDI,875670,Exception_Handling_Failure,0,0,0,1,1
APP_NLIU_0576,Multi_Category_SPDI,440935,SQL_Injection,1,1,0,0,1
APP_NLIU_0577,Rule_3_i_Passwords,1800722,Exception_Handling_Failure,0,1,1,1,0
APP_NLIU_0578,Multi_Category_SPDI,1357471,None,1,0,1,1,1
APP_NLIU_0579,Rule_3_ii_Financial_Data,1966470,None,1,1,0,1,1
APP_NLIU_0580,Rule_3_ii_Financial_Data,91978,XSS,0,0,0,1,0
APP_NLIU_0581,Rule_3_ii_Financial_Data,1333413,SQL_Injection,0,1,1,1,0
APP_NLIU_0582,Multi_Category_SPDI,1536333,CSRF,1,1,0,1,0
APP_NLIU_0583,Rule_3_ii_Financial_Data,1222345,None,1,1,1,1,0
APP_NLIU_0584,Rule_3_ii_Financial_Data,361668,None,0,0,0,1,1
APP_NLIU_0585,Rule_3_iii_v_Health_Medical_Records,365013,XSS,1,0,0,1,0
APP_NLIU_0586,Rule_3_ii_Financial_Data,690352,SQL_Injection,0,0,0,0,1
APP_NLIU_0587,Rule_3_i_Passwords,1379545,XSS,0,0,0,0,0
APP_NLIU_0588,Rule_3_i_Passwords,669882,XSS,1,0,1,1,1
APP_NLIU_0589,Rule_3_i_Passwords,1446195,None,1,1,0,1,0
APP_NLIU_0590,Rule_3_i_Passwords,1885414,Exception_Handling_Failure,1,0,1,1,1
APP_NLIU_0591,Rule_3_i_Passwords,243078,CSRF,0,1,1,1,0
APP_NLIU_0592,Rule_3_iii_v_Health_Medical_Records,1293716,XSS,0,1,1,1,0
APP_NLIU_0593,Rule_3_i_Passwords,1721057,SQL_Injection,1,0,0,1,0
APP_NLIU_0594,Rule_3_ii_Financial_Data,1701235,None,0,1,0,1,0
APP_NLIU_0595,Multi_Category_SPDI,1461011,CSRF,1,0,1,1,0
APP_NLIU_0596,Rule_3_ii_Financial_Data,793049,XSS,0,1,0,0,1
APP_NLIU_0597,Rule_3_iii_v_Health_Medical_Records,48016,CSRF,1,1,1,0,0
APP_NLIU_0598,Rule_3_i_Passwords,448888,Exception_Handling_Failure,0,0,1,0,1
APP_NLIU_0599,Rule_3_i_Passwords,1339996,Exception_Handling_Failure,0,1,1,0,1
APP_NLIU_0600,Rule_3_i_Passwords,1808823,None,1,0,0,1,1
APP_NLIU_0601,Rule_3_i_Passwords,1387960,CSRF,1,1,1,0,1
APP_NLIU_0602,Rule_3_ii_Financial_Data,897724,CSRF,0,1,1,1,1
APP_NLIU_0603,Rule_3_i_Passwords,1240383,SQL_Injection,1,0,1,1,0
APP_NLIU_0604,Rule_3_i_Passwords,1595823,Exception_Handling_Failure,0,1,1,0,0
APP_NLIU_0605,Rule_3_i_Passwords,1606386,SQL_Injection,1,0,1,1,1
APP_NLIU_0606,Rule_3_ii_Financial_Data,1502879,XSS,1,0,1,1,1
